web-scraper-order,web-scraper-start-url,skilllane_link,skilllane_link-href,names,comments,stars
1666016169-1196,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by Sunti Kanchanahattakij,,5
1666016169-1197,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by Witcha Korn,,5
1666016169-1198,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by BigPoom Pothipala,,5
1666016169-1199,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by กีรติพล เวียงพล,,5
1666016169-1200,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by Theerawat Limpanichkul,,5
1666016169-1201,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by karn chatlekavanich,มีคำถามอยากถามคุณแพททำยังไงคะ,5
1666016169-1202,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by Nitirat Kotchum,,5
1666016169-1203,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by เมตตา ทิพย์อุทัย,,5
1666016169-1204,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by สายรุ้ง กุลกิจ,,5
1666016169-1205,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by Boonrod Liernlertjesada,,5
1666016169-1206,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by พัสกร โอเอี่ยมสุวรรณ,,5
1666016169-1207,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by Traveller 14,,4
1666016169-1208,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by Paitoon Suwanno,,5
1666016169-1209,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by สัพเพ เหระ,,5
1666016169-1210,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by Panu Dumrongkitchaiporn,,5
1666016169-1211,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by Teerawat Uengritidetch,,5
1666016169-1212,https://www.skilllane.com/courses/all,"The Stock Blueprint Exclusive at SkillLane (Update 2022)ภาววิทย์ กลิ่นประทุมธำรงชัย เอกอมรวงศ์ (หยง)8,490 บาท",https://www.skilllane.com/courses/STBP_SkillLane,by Can Wuttidol,,5
1666016207-1213,https://www.skilllane.com/courses/all,"[MRG13] Sibelius เขียนเพลงให้เสร็จได้ ใน 1 ชั่วโมงMR. ARRANGERสถาบันส่งเสริมการเรียนรู้การทำเพลง Music Producer ที่มีหลักสูตรมากที่สุดในไทย3,500 บาท",https://www.skilllane.com/courses/MRG13-Sibelius,by นายเกษมพล นัดสูงวงษ์,ใช้ได้ครับ,5
1666016281-1214,https://www.skilllane.com/courses/all,"กลยุทธ์เทรดหุ้นให้ชนะ ""กำไรท่าเดียว""ธนพล ทองบริสุทธิ์แท้ (Quartz)New Normal Skill4,500 บาท",https://www.skilllane.com/courses/profit-maker,by nine 13,,5
1666016281-1215,https://www.skilllane.com/courses/all,"กลยุทธ์เทรดหุ้นให้ชนะ ""กำไรท่าเดียว""ธนพล ทองบริสุทธิ์แท้ (Quartz)New Normal Skill4,500 บาท",https://www.skilllane.com/courses/profit-maker,by ญษมณ ละทัยนิล,,5
1666016281-1216,https://www.skilllane.com/courses/all,"กลยุทธ์เทรดหุ้นให้ชนะ ""กำไรท่าเดียว""ธนพล ทองบริสุทธิ์แท้ (Quartz)New Normal Skill4,500 บาท",https://www.skilllane.com/courses/profit-maker,by Sessiri Ratanatharakeat,,5
1666016314-1217,https://www.skilllane.com/courses/all,Agile Marketing 101ณกมล อัศวยนต์ชัยCEO บริษัทที่ปรึกษาทางด้านการตลาด ที่ช่วยธุรกิจต่าง ๆ ให้ประสบความสำเร็จมาแล้วมากมายฟรี,https://www.skilllane.com/courses/Agile-Marketing-101,by ศรัญญู ดังดี,,5
1666016314-1218,https://www.skilllane.com/courses/all,Agile Marketing 101ณกมล อัศวยนต์ชัยCEO บริษัทที่ปรึกษาทางด้านการตลาด ที่ช่วยธุรกิจต่าง ๆ ให้ประสบความสำเร็จมาแล้วมากมายฟรี,https://www.skilllane.com/courses/Agile-Marketing-101,by Tunchanok Leekasem,,5
1666016314-1219,https://www.skilllane.com/courses/all,Agile Marketing 101ณกมล อัศวยนต์ชัยCEO บริษัทที่ปรึกษาทางด้านการตลาด ที่ช่วยธุรกิจต่าง ๆ ให้ประสบความสำเร็จมาแล้วมากมายฟรี,https://www.skilllane.com/courses/Agile-Marketing-101,by Kittichai Phumhorthong,,4
1666016314-1220,https://www.skilllane.com/courses/all,Agile Marketing 101ณกมล อัศวยนต์ชัยCEO บริษัทที่ปรึกษาทางด้านการตลาด ที่ช่วยธุรกิจต่าง ๆ ให้ประสบความสำเร็จมาแล้วมากมายฟรี,https://www.skilllane.com/courses/Agile-Marketing-101,by Piyaphat Klaewathi,,5
1666016314-1221,https://www.skilllane.com/courses/all,Agile Marketing 101ณกมล อัศวยนต์ชัยCEO บริษัทที่ปรึกษาทางด้านการตลาด ที่ช่วยธุรกิจต่าง ๆ ให้ประสบความสำเร็จมาแล้วมากมายฟรี,https://www.skilllane.com/courses/Agile-Marketing-101,by Chonticha Intapuntee,,5
1666016314-1222,https://www.skilllane.com/courses/all,Agile Marketing 101ณกมล อัศวยนต์ชัยCEO บริษัทที่ปรึกษาทางด้านการตลาด ที่ช่วยธุรกิจต่าง ๆ ให้ประสบความสำเร็จมาแล้วมากมายฟรี,https://www.skilllane.com/courses/Agile-Marketing-101,by TL •,Good,5
1666016314-1223,https://www.skilllane.com/courses/all,Agile Marketing 101ณกมล อัศวยนต์ชัยCEO บริษัทที่ปรึกษาทางด้านการตลาด ที่ช่วยธุรกิจต่าง ๆ ให้ประสบความสำเร็จมาแล้วมากมายฟรี,https://www.skilllane.com/courses/Agile-Marketing-101,by TL •,Good,5
1666016314-1224,https://www.skilllane.com/courses/all,Agile Marketing 101ณกมล อัศวยนต์ชัยCEO บริษัทที่ปรึกษาทางด้านการตลาด ที่ช่วยธุรกิจต่าง ๆ ให้ประสบความสำเร็จมาแล้วมากมายฟรี,https://www.skilllane.com/courses/Agile-Marketing-101,by TL •,Good,5
